participant_id,participant_gender,trait,rater,rater_gender,rank
5408,m,kin,rater_5,female,11
5251,m,kin,rater_5,female,12
5403,m,kin,rater_5,female,13
5618,m,kin,rater_5,female,14
5614,m,kin,rater_5,female,15
5370,m,kin,rater_5,female,16
5638,m,kin,rater_5,female,17
5267,m,kin,rater_5,female,18
5613,m,kin,rater_5,female,19
5597,m,kin,rater_5,female,20
5617,m,kin,rater_5,female,21
5250,m,kin,rater_5,female,22
5407,m,kin,rater_5,female,23
5237,m,kin,rater_5,female,24
5376,m,kin,rater_5,female,25
5632,m,kin,rater_5,female,26
5281,m,kin,rater_5,female,27
5616,m,kin,rater_5,female,28
5269,m,kin,rater_5,female,29
5238,m,kin,rater_5,female,30
5641,m,kin,rater_5,female,31
5605,m,kin,rater_5,female,32
5569,m,kin,rater_5,female,33
5637,m,kin,rater_5,female,34
5634,f,likable,rater_5,female,1
5596,f,likable,rater_5,female,2
5481,f,likable,rater_5,female,3
5356,f,likable,rater_5,female,4
5480,f,likable,rater_5,female,5
5320,f,likable,rater_5,female,6
5319,f,likable,rater_5,female,7
5443,f,likable,rater_5,female,8
5590,f,likable,rater_5,female,9
5318,f,likable,rater_5,female,10
5406,f,likable,rater_5,female,11
5579,f,likable,rater_5,female,12
5636,f,likable,rater_5,female,13
5483,f,likable,rater_5,female,14
5357,f,likable,rater_5,female,15
5387,f,likable,rater_5,female,16
5388,f,likable,rater_5,female,17
5400,f,likable,rater_5,female,18
5484,f,likable,rater_5,female,19
5485,f,likable,rater_5,female,20
5570,f,likable,rater_5,female,21
5639,f,likable,rater_5,female,22
5640,f,likable,rater_5,female,23
5642,f,likable,rater_5,female,24
5649,f,likable,rater_5,female,25
5499,m,likable,rater_5,female,1
5500,m,likable,rater_5,female,2
5281,m,likable,rater_5,female,3
5370,m,likable,rater_5,female,4
5371,m,likable,rater_5,female,5
5536,m,likable,rater_5,female,6
5269,m,likable,rater_5,female,7
5267,m,likable,rater_5,female,8
5251,m,likable,rater_5,female,9
5250,m,likable,rater_5,female,10
5238,m,likable,rater_5,female,11
5237,m,likable,rater_5,female,12
5372,m,likable,rater_5,female,13
5376,m,likable,rater_5,female,14
5403,m,likable,rater_5,female,15
5405,m,likable,rater_5,female,16
5407,m,likable,rater_5,female,17
5408,m,likable,rater_5,female,18
5569,m,likable,rater_5,female,19
5578,m,likable,rater_5,female,20
5597,m,likable,rater_5,female,21
5604,m,likable,rater_5,female,22
5605,m,likable,rater_5,female,23
5613,m,likable,rater_5,female,24
5614,m,likable,rater_5,female,25
5615,m,likable,rater_5,female,26
5616,m,likable,rater_5,female,27
5617,m,likable,rater_5,female,28
5618,m,likable,rater_5,female,29
5626,m,likable,rater_5,female,30
5632,m,likable,rater_5,female,31
5637,m,likable,rater_5,female,32
5638,m,likable,rater_5,female,33
5641,m,likable,rater_5,female,34
5636,f,parenting,rater_5,female,1
5634,f,parenting,rater_5,female,2
5480,f,parenting,rater_5,female,3
5481,f,parenting,rater_5,female,4
5319,f,parenting,rater_5,female,5
5318,f,parenting,rater_5,female,6
5406,f,parenting,rater_5,female,7
5579,f,parenting,rater_5,female,8
5639,f,parenting,rater_5,female,9
5640,f,parenting,rater_5,female,10
5642,f,parenting,rater_5,female,11
5649,f,parenting,rater_5,female,12
5570,f,parenting,rater_5,female,13
5485,f,parenting,rater_5,female,14
5484,f,parenting,rater_5,female,15
5483,f,parenting,rater_5,female,16
5400,f,parenting,rater_5,female,17
5388,f,parenting,rater_5,female,18
5387,f,parenting,rater_5,female,19
5357,f,parenting,rater_5,female,20
5356,f,parenting,rater_5,female,21
5320,f,parenting,rater_5,female,22
5443,f,parenting,rater_5,female,23
5500,m,parenting,rater_5,female,1
5536,m,parenting,rater_5,female,2
5371,m,parenting,rater_5,female,3
5405,m,parenting,rater_5,female,4
5626,m,parenting,rater_5,female,5
5615,m,parenting,rater_5,female,6
5372,m,parenting,rater_5,female,7
5613,m,parenting,rater_5,female,8
5267,m,parenting,rater_5,female,9
5403,m,parenting,rater_5,female,10
5499,m,parenting,rater_5,female,11
5641,m,parenting,rater_5,female,12
5618,m,parenting,rater_5,female,13
5578,m,parenting,rater_5,female,14
5408,m,parenting,rater_5,female,15
5238,m,parenting,rater_5,female,16
5376,m,parenting,rater_5,female,17
5614,m,parenting,rater_5,female,18
5407,m,parenting,rater_5,female,19
5604,m,parenting,rater_5,female,20
5605,m,parenting,rater_5,female,21
5370,m,parenting,rater_5,female,22
5269,m,parenting,rater_5,female,23
5638,m,parenting,rater_5,female,24
5569,m,parenting,rater_5,female,25
5637,m,parenting,rater_5,female,26
5634,f,prosocial,rater_5,female,1
5481,f,prosocial,rater_5,female,2
5480,f,prosocial,rater_5,female,3
5596,f,prosocial,rater_5,female,4
5320,f,prosocial,rater_5,female,5
5319,f,prosocial,rater_5,female,6
5443,f,prosocial,rater_5,female,7
5590,f,prosocial,rater_5,female,8
5579,f,prosocial,rater_5,female,9
5406,f,prosocial,rater_5,female,10
5318,f,prosocial,rater_5,female,11
5356,f,prosocial,rater_5,female,12
5357,f,prosocial,rater_5,female,13
5483,f,prosocial,rater_5,female,14
5636,f,prosocial,rater_5,female,15
5639,f,prosocial,rater_5,female,16
5387,f,prosocial,rater_5,female,17
5484,f,prosocial,rater_5,female,18
5388,f,prosocial,rater_5,female,19
5485,f,prosocial,rater_5,female,20
5640,f,prosocial,rater_5,female,21
5642,f,prosocial,rater_5,female,22
5570,f,prosocial,rater_5,female,23
5400,f,prosocial,rater_5,female,24
5649,f,prosocial,rater_5,female,25
5615,m,prosocial,rater_5,female,1
5536,m,prosocial,rater_5,female,2
5371,m,prosocial,rater_5,female,3
5597,m,prosocial,rater_5,female,4
5405,m,prosocial,rater_5,female,5
5578,m,prosocial,rater_5,female,6
5626,m,prosocial,rater_5,female,7
5616,m,prosocial,rater_5,female,8
5613,m,prosocial,rater_5,female,9
5408,m,prosocial,rater_5,female,10
5500,m,prosocial,rater_5,female,11
5250,m,prosocial,rater_5,female,12
5499,m,prosocial,rater_5,female,13
5370,m,prosocial,rater_5,female,14
5614,m,prosocial,rater_5,female,15
5632,m,prosocial,rater_5,female,16
5267,m,prosocial,rater_5,female,17
5237,m,prosocial,rater_5,female,18
5281,m,prosocial,rater_5,female,19
5403,m,prosocial,rater_5,female,20
5251,m,prosocial,rater_5,female,21
5618,m,prosocial,rater_5,female,22
5269,m,prosocial,rater_5,female,23
5641,m,prosocial,rater_5,female,24
5605,m,prosocial,rater_5,female,25
5376,m,prosocial,rater_5,female,26
5372,m,prosocial,rater_5,female,27
5238,m,prosocial,rater_5,female,28
5617,m,prosocial,rater_5,female,29
5604,m,prosocial,rater_5,female,30
5407,m,prosocial,rater_5,female,31
5637,m,prosocial,rater_5,female,32
5638,m,prosocial,rater_5,female,33
5569,m,prosocial,rater_5,female,34
5596,f,respect,rater_5,female,1
5357,f,respect,rater_5,female,2
5481,f,respect,rater_5,female,3
5319,f,respect,rater_5,female,4
5636,f,respect,rater_5,female,5
5639,f,respect,rater_5,female,6
5443,f,respect,rater_5,female,7
5649,f,respect,rater_5,female,8
5387,f,respect,rater_5,female,9
5485,f,respect,rater_5,female,10
5318,f,respect,rater_5,female,11
5484,f,respect,rater_5,female,12
5590,f,respect,rater_5,female,13
5406,f,respect,rater_5,female,14
5640,f,respect,rater_5,female,15
5480,f,respect,rater_5,female,16
5483,f,respect,rater_5,female,17
5570,f,respect,rater_5,female,18
5579,f,respect,rater_5,female,19
5634,f,respect,rater_5,female,20
5400,f,respect,rater_5,female,21
5388,f,respect,rater_5,female,22
5356,f,respect,rater_5,female,23
5320,f,respect,rater_5,female,24
5642,f,respect,rater_5,female,25
5500,m,respect,rater_5,female,1
5499,m,respect,rater_5,female,2
5616,m,respect,rater_5,female,3
5536,m,respect,rater_5,female,4
5615,m,respect,rater_5,female,5
5614,m,respect,rater_5,female,6
5613,m,respect,rater_5,female,7
5605,m,respect,rater_5,female,8
5604,m,respect,rater_5,female,9
5597,m,respect,rater_5,female,10
5578,m,respect,rater_5,female,11
5569,m,respect,rater_5,female,12
5372,m,respect,rater_5,female,13
5376,m,respect,rater_5,female,14
5403,m,respect,rater_5,female,15
5405,m,respect,rater_5,female,16
5407,m,respect,rater_5,female,17
5408,m,respect,rater_5,female,18
5237,m,respect,rater_5,female,19
5238,m,respect,rater_5,female,20
5250,m,respect,rater_5,female,21
5251,m,respect,rater_5,female,22
5267,m,respect,rater_5,female,23
5269,m,respect,rater_5,female,24
5281,m,respect,rater_5,female,25
5370,m,respect,rater_5,female,26
5371,m,respect,rater_5,female,27
5617,m,respect,rater_5,female,28
5618,m,respect,rater_5,female,29
5626,m,respect,rater_5,female,30
5632,m,respect,rater_5,female,31
5637,m,respect,rater_5,female,32
5638,m,respect,rater_5,female,33
5641,m,respect,rater_5,female,34
5634,f,spouse,rater_5,female,1
5596,f,spouse,rater_5,female,2
5485,f,spouse,rater_5,female,3
5387,f,spouse,rater_5,female,4
5579,f,spouse,rater_5,female,5
5570,f,spouse,rater_5,female,6
5400,f,spouse,rater_5,female,7
5406,f,spouse,rater_5,female,8
5480,f,spouse,rater_5,female,9
5388,f,spouse,rater_5,female,10
5320,f,spouse,rater_5,female,11
5319,f,spouse,rater_5,female,12
5318,f,spouse,rater_5,female,13
5481,f,spouse,rater_5,female,14
5483,f,spouse,rater_5,female,15
5484,f,spouse,rater_5,female,16
5636,f,spouse,rater_5,female,17
5639,f,spouse,rater_5,female,18
5640,f,spouse,rater_5,female,19
5642,f,spouse,rater_5,female,20
5649,f,spouse,rater_5,female,21
5372,m,spouse,rater_5,female,1
5536,m,spouse,rater_5,female,2
5499,m,spouse,rater_5,female,3
5597,m,spouse,rater_5,female,4
5618,m,spouse,rater_5,female,5
5605,m,spouse,rater_5,female,6
5376,m,spouse,rater_5,female,7
5408,m,spouse,rater_5,female,8
5250,m,spouse,rater_5,female,9
5615,m,spouse,rater_5,female,10
5637,m,spouse,rater_5,female,11
5641,m,spouse,rater_5,female,12
5267,m,spouse,rater_5,female,13
5578,m,spouse,rater_5,female,14
5370,m,spouse,rater_5,female,15
5238,m,spouse,rater_5,female,16
5569,m,spouse,rater_5,female,17
5251,m,spouse,rater_5,female,18
5604,m,spouse,rater_5,female,19
5405,m,spouse,rater_5,female,20
5269,m,spouse,rater_5,female,21
5617,m,spouse,rater_5,female,22
5638,m,spouse,rater_5,female,23
5403,m,spouse,rater_5,female,24
5626,m,spouse,rater_5,female,25
5281,m,spouse,rater_5,female,26
5613,m,spouse,rater_5,female,27
5579,f,allies,rater_6,female,1
5570,f,allies,rater_6,female,2
5640,f,allies,rater_6,female,3
5636,f,allies,rater_6,female,4
5634,f,allies,rater_6,female,5
5596,f,allies,rater_6,female,6
5589,f,allies,rater_6,female,7
5484,f,allies,rater_6,female,8
5483,f,allies,rater_6,female,9
5481,f,allies,rater_6,female,10
5480,f,allies,rater_6,female,11
5443,f,allies,rater_6,female,12
5400,f,allies,rater_6,female,13
5388,f,allies,rater_6,female,14
5387,f,allies,rater_6,female,15
5357,f,allies,rater_6,female,16
5320,f,allies,rater_6,female,17
5318,f,allies,rater_6,female,18
5639,f,allies,rater_6,female,19
5406,f,allies,rater_6,female,20
5649,f,allies,rater_6,female,21
5642,f,allies,rater_6,female,22
5590,f,allies,rater_6,female,23
5485,f,allies,rater_6,female,24
5356,f,allies,rater_6,female,25
5589,f,conflict,rater_6,female,1
5596,f,conflict,rater_6,female,2
5636,f,conflict,rater_6,female,3
5481,f,conflict,rater_6,female,4
5388,f,conflict,rater_6,female,5
5400,f,conflict,rater_6,female,6
5579,f,conflict,rater_6,female,7
5570,f,conflict,rater_6,female,8
5640,f,conflict,rater_6,female,9
5443,f,conflict,rater_6,female,10
5318,f,conflict,rater_6,female,11
5320,f,conflict,rater_6,female,12
5634,f,conflict,rater_6,female,13
5387,f,conflict,rater_6,female,14
5649,f,conflict,rater_6,female,15
5484,f,conflict,rater_6,female,16
5357,f,conflict,rater_6,female,17
5642,f,conflict,rater_6,female,18
5406,f,conflict,rater_6,female,19
5485,f,conflict,rater_6,female,20
5590,f,conflict,rater_6,female,21
5356,f,conflict,rater_6,female,22
5480,f,conflict,rater_6,female,23
5483,f,conflict,rater_6,female,24
5639,f,conflict,rater_6,female,25
5589,f,control,rater_6,female,1
5481,f,control,rater_6,female,2
5596,f,control,rater_6,female,3
5636,f,control,rater_6,female,4
5320,f,control,rater_6,female,5
5357,f,control,rater_6,female,6
5318,f,control,rater_6,female,7
5634,f,control,rater_6,female,8
5443,f,control,rater_6,female,9
5387,f,control,rater_6,female,10
5570,f,control,rater_6,female,11
5579,f,control,rater_6,female,12
5400,f,control,rater_6,female,13
5406,f,control,rater_6,female,14
5640,f,control,rater_6,female,15
5388,f,control,rater_6,female,16
5484,f,control,rater_6,female,17
5485,f,control,rater_6,female,18
5480,f,control,rater_6,female,19
5639,f,control,rater_6,female,20
5642,f,control,rater_6,female,21
5649,f,control,rater_6,female,22
5483,f,control,rater_6,female,23
5356,f,control,rater_6,female,24
5590,f,control,rater_6,female,25
5579,f,decisions,rater_6,female,1
5570,f,decisions,rater_6,female,2
5356,f,decisions,rater_6,female,3
5485,f,decisions,rater_6,female,4
5484,f,decisions,rater_6,female,5
5640,f,decisions,rater_6,female,6
5636,f,decisions,rater_6,female,7
5634,f,decisions,rater_6,female,8
5596,f,decisions,rater_6,female,9
5590,f,decisions,rater_6,female,10
5589,f,decisions,rater_6,female,11
5481,f,decisions,rater_6,female,12
5320,f,decisions,rater_6,female,13
5357,f,decisions,rater_6,female,14
5387,f,decisions,rater_6,female,15
5388,f,decisions,rater_6,female,16
5318,f,decisions,rater_6,female,17
5400,f,decisions,rater_6,female,18
5443,f,decisions,rater_6,female,19
5480,f,decisions,rater_6,female,20
5642,f,decisions,rater_6,female,21
5649,f,decisions,rater_6,female,22
5406,f,decisions,rater_6,female,23
5483,f,decisions,rater_6,female,24
5639,f,decisions,rater_6,female,25
5481,f,expertise,rater_6,female,1
5357,f,expertise,rater_6,female,2
5570,f,expertise,rater_6,female,3
5579,f,expertise,rater_6,female,4
5320,f,expertise,rater_6,female,5
5318,f,expertise,rater_6,female,6
5388,f,expertise,rater_6,female,7
5636,f,expertise,rater_6,female,8
5400,f,expertise,rater_6,female,9
5596,f,expertise,rater_6,female,10
5589,f,expertise,rater_6,female,11
5485,f,expertise,rater_6,female,12
5387,f,expertise,rater_6,female,13
5484,f,expertise,rater_6,female,14
5443,f,expertise,rater_6,female,15
5356,f,expertise,rater_6,female,16
5406,f,expertise,rater_6,female,17
5640,f,expertise,rater_6,female,18
5634,f,expertise,rater_6,female,19
5649,f,expertise,rater_6,female,20
5639,f,expertise,rater_6,female,21
5590,f,expertise,rater_6,female,22
5483,f,expertise,rater_6,female,23
5642,f,expertise,rater_6,female,24
5480,f,expertise,rater_6,female,25
5357,f,farming,rater_6,female,1
5570,f,farming,rater_6,female,2
5579,f,farming,rater_6,female,3
5640,f,farming,rater_6,female,4
5481,f,farming,rater_6,female,5
5320,f,farming,rater_6,female,6
5400,f,farming,rater_6,female,7
5596,f,farming,rater_6,female,8
5589,f,farming,rater_6,female,9
5388,f,farming,rater_6,female,10
5636,f,farming,rater_6,female,11
5634,f,farming,rater_6,female,12
5485,f,farming,rater_6,female,13
5387,f,farming,rater_6,female,14
5642,f,farming,rater_6,female,15
5318,f,farming,rater_6,female,16
5443,f,farming,rater_6,female,17
5649,f,farming,rater_6,female,18
5483,f,farming,rater_6,female,19
5639,f,farming,rater_6,female,20
5406,f,farming,rater_6,female,21
5480,f,farming,rater_6,female,22
5590,f,farming,rater_6,female,23
5356,f,farming,rater_6,female,24
5484,f,farming,rater_6,female,25
5357,f,feared,rater_6,female,1
5579,f,feared,rater_6,female,2
5570,f,feared,rater_6,female,3
5640,f,feared,rater_6,female,4
5400,f,feared,rater_6,female,5
5485,f,feared,rater_6,female,6
5483,f,feared,rater_6,female,7
5634,f,feared,rater_6,female,8
5387,f,feared,rater_6,female,9
5481,f,feared,rater_6,female,10
5596,f,feared,rater_6,female,11
5642,f,feared,rater_6,female,12
5484,f,feared,rater_6,female,13
5590,f,feared,rater_6,female,14
5356,f,feared,rater_6,female,15
5639,f,feared,rater_6,female,16
5406,f,feared,rater_6,female,17
5649,f,feared,rater_6,female,18
5589,f,feared,rater_6,female,19
5388,f,feared,rater_6,female,20
5443,f,feared,rater_6,female,21
5480,f,feared,rater_6,female,22
5318,f,feared,rater_6,female,23
5320,f,feared,rater_6,female,24
5636,f,feared,rater_6,female,25
5357,f,fighting,rater_6,female,1
5579,f,fighting,rater_6,female,2
5570,f,fighting,rater_6,female,3
5640,f,fighting,rater_6,female,4
5485,f,fighting,rater_6,female,5
5387,f,fighting,rater_6,female,6
5639,f,fighting,rater_6,female,7
5483,f,fighting,rater_6,female,8
5356,f,fighting,rater_6,female,9
5320,f,fighting,rater_6,female,10
5642,f,fighting,rater_6,female,11
5590,f,fighting,rater_6,female,12
5634,f,fighting,rater_6,female,13
5406,f,fighting,rater_6,female,14
5484,f,fighting,rater_6,female,15
5480,f,fighting,rater_6,female,16
5649,f,fighting,rater_6,female,17
5400,f,fighting,rater_6,female,18
5589,f,fighting,rater_6,female,19
5596,f,fighting,rater_6,female,19
5636,f,fighting,rater_6,female,19
5388,f,fighting,rater_6,female,19
5443,f,fighting,rater_6,female,19
5318,f,fighting,rater_6,female,19
5481,f,fighting,rater_6,female,19
5318,f,intelligent,rater_6,female,1
5320,f,intelligent,rater_6,female,2
5356,f,intelligent,rater_6,female,3
5357,f,intelligent,rater_6,female,4
5387,f,intelligent,rater_6,female,5
5388,f,intelligent,rater_6,female,6
5589,f,intelligent,rater_6,female,7
5579,f,intelligent,rater_6,female,8
5570,f,intelligent,rater_6,female,9
5484,f,intelligent,rater_6,female,10
5483,f,intelligent,rater_6,female,11
5481,f,intelligent,rater_6,female,12
5443,f,intelligent,rater_6,female,13
5400,f,intelligent,rater_6,female,14
5634,f,intelligent,rater_6,female,15
5596,f,intelligent,rater_6,female,16
5636,f,intelligent,rater_6,female,17
5640,f,intelligent,rater_6,female,18
5485,f,intelligent,rater_6,female,19
5406,f,intelligent,rater_6,female,20
5590,f,intelligent,rater_6,female,21
5480,f,intelligent,rater_6,female,22
5649,f,intelligent,rater_6,female,23
5642,f,intelligent,rater_6,female,24
5639,f,intelligent,rater_6,female,25
5481,f,kin,rater_6,female,1
5357,f,kin,rater_6,female,2
5579,f,kin,rater_6,female,3
5596,f,kin,rater_6,female,4
5388,f,kin,rater_6,female,5
5318,f,kin,rater_6,female,6
5570,f,kin,rater_6,female,7
5636,f,kin,rater_6,female,8
5320,f,kin,rater_6,female,9
5589,f,kin,rater_6,female,10
5400,f,kin,rater_6,female,11
5485,f,kin,rater_6,female,12
5387,f,kin,rater_6,female,13
5640,f,kin,rater_6,female,14
5642,f,kin,rater_6,female,15
5634,f,kin,rater_6,female,16
5443,f,kin,rater_6,female,17
5484,f,kin,rater_6,female,18
5590,f,kin,rater_6,female,19
5649,f,kin,rater_6,female,20
5356,f,kin,rater_6,female,21
5483,f,kin,rater_6,female,22
5406,f,kin,rater_6,female,23
5480,f,kin,rater_6,female,24
5639,f,kin,rater_6,female,25
5589,f,likable,rater_6,female,1
5596,f,likable,rater_6,female,1
5481,f,likable,rater_6,female,1
5636,f,likable,rater_6,female,1
5400,f,likable,rater_6,female,5
5570,f,likable,rater_6,female,6
5579,f,likable,rater_6,female,7
5640,f,likable,rater_6,female,8
5388,f,likable,rater_6,female,9
5387,f,likable,rater_6,female,10
5443,f,likable,rater_6,female,11
5318,f,likable,rater_6,female,12
5357,f,likable,rater_6,female,13
5320,f,likable,rater_6,female,14
5484,f,likable,rater_6,female,15
5485,f,likable,rater_6,female,16
5634,f,likable,rater_6,female,17
5483,f,likable,rater_6,female,18
5480,f,likable,rater_6,female,19
5356,f,likable,rater_6,female,20
5590,f,likable,rater_6,female,21
5649,f,likable,rater_6,female,22
5642,f,likable,rater_6,female,23
5406,f,likable,rater_6,female,24
5639,f,likable,rater_6,female,25
5357,f,parenting,rater_6,female,1
5570,f,parenting,rater_6,female,2
5579,f,parenting,rater_6,female,3
5640,f,parenting,rater_6,female,4
5320,f,parenting,rater_6,female,5
5636,f,parenting,rater_6,female,6
5318,f,parenting,rater_6,female,7
5400,f,parenting,rater_6,female,8
5634,f,parenting,rater_6,female,9
5443,f,parenting,rater_6,female,10
5485,f,parenting,rater_6,female,11
5642,f,parenting,rater_6,female,12
5387,f,parenting,rater_6,female,13
5483,f,parenting,rater_6,female,14
5406,f,parenting,rater_6,female,15
5356,f,parenting,rater_6,female,16
5639,f,parenting,rater_6,female,17
5484,f,parenting,rater_6,female,18
5589,f,parenting,rater_6,female,19
5481,f,parenting,rater_6,female,20
5388,f,parenting,rater_6,female,21
5480,f,parenting,rater_6,female,22
5649,f,parenting,rater_6,female,23
5634,f,prosocial,rater_6,female,1
5357,f,prosocial,rater_6,female,2
5579,f,prosocial,rater_6,female,3
5481,f,prosocial,rater_6,female,4
5636,f,prosocial,rater_6,female,5
5570,f,prosocial,rater_6,female,6
5596,f,prosocial,rater_6,female,7
5388,f,prosocial,rater_6,female,8
5484,f,prosocial,rater_6,female,9
5320,f,prosocial,rater_6,female,10
5400,f,prosocial,rater_6,female,11
5443,f,prosocial,rater_6,female,12
5640,f,prosocial,rater_6,female,13
5318,f,prosocial,rater_6,female,14
5387,f,prosocial,rater_6,female,15
5485,f,prosocial,rater_6,female,16
5589,f,prosocial,rater_6,female,17
5406,f,prosocial,rater_6,female,18
5483,f,prosocial,rater_6,female,19
5649,f,prosocial,rater_6,female,20
5356,f,prosocial,rater_6,female,21
5642,f,prosocial,rater_6,female,22
5590,f,prosocial,rater_6,female,23
5480,f,prosocial,rater_6,female,24
5639,f,prosocial,rater_6,female,25
5357,f,respect,rater_6,female,1
5320,f,respect,rater_6,female,2
5579,f,respect,rater_6,female,3
5596,f,respect,rater_6,female,4
5481,f,respect,rater_6,female,5
5636,f,respect,rater_6,female,6
5640,f,respect,rater_6,female,7
5642,f,respect,rater_6,female,8
5318,f,respect,rater_6,female,9
5356,f,respect,rater_6,female,10
5387,f,respect,rater_6,female,11
5443,f,respect,rater_6,female,12
5589,f,respect,rater_6,female,13
5484,f,respect,rater_6,female,14
5649,f,respect,rater_6,female,15
5485,f,respect,rater_6,female,16
5590,f,respect,rater_6,female,17
5483,f,respect,rater_6,female,18
5400,f,respect,rater_6,female,19
5388,f,respect,rater_6,female,20
5480,f,respect,rater_6,female,21
5639,f,respect,rater_6,female,22
5634,f,respect,rater_6,female,23
5570,f,respect,rater_6,female,24
5406,f,respect,rater_6,female,25
5596,f,spouse,rater_6,female,1
5579,f,spouse,rater_6,female,2
5570,f,spouse,rater_6,female,3
5640,f,spouse,rater_6,female,4
5636,f,spouse,rater_6,female,5
5320,f,spouse,rater_6,female,6
5400,f,spouse,rater_6,female,7
5481,f,spouse,rater_6,female,8
5589,f,spouse,rater_6,female,9
5484,f,spouse,rater_6,female,10
5387,f,spouse,rater_6,female,11
5480,f,spouse,rater_6,female,12
5406,f,spouse,rater_6,female,13
5634,f,spouse,rater_6,female,14
5649,f,spouse,rater_6,female,15
5642,f,spouse,rater_6,female,16
5318,f,spouse,rater_6,female,17
5388,f,spouse,rater_6,female,18
5483,f,spouse,rater_6,female,19
5485,f,spouse,rater_6,female,20
5639,f,spouse,rater_6,female,21
5589,f,allies,rater_7,female,1
5357,f,allies,rater_7,female,2
5481,f,allies,rater_7,female,3
5356,f,allies,rater_7,female,4
5320,f,allies,rater_7,female,5
5319,f,allies,rater_7,female,6
5318,f,allies,rater_7,female,7
5636,f,allies,rater_7,female,8
5406,f,allies,rater_7,female,9
5579,f,allies,rater_7,female,10
5649,f,allies,rater_7,female,11
5640,f,allies,rater_7,female,12
5642,f,allies,rater_7,female,13
5596,f,allies,rater_7,female,14
5570,f,allies,rater_7,female,15
5400,f,allies,rater_7,female,16
5388,f,allies,rater_7,female,17
5387,f,allies,rater_7,female,18
5484,f,allies,rater_7,female,19
5483,f,allies,rater_7,female,20
5639,f,allies,rater_7,female,21
5590,f,allies,rater_7,female,22
5480,f,allies,rater_7,female,23
5443,f,allies,rater_7,female,24
5485,f,allies,rater_7,female,25
5536,m,allies,rater_7,female,1
5500,m,allies,rater_7,female,2
5615,m,allies,rater_7,female,3
5499,m,allies,rater_7,female,4
5613,m,allies,rater_7,female,5
5371,m,allies,rater_7,female,6
5605,m,allies,rater_7,female,7
5597,m,allies,rater_7,female,8
5370,m,allies,rater_7,female,9
5578,m,allies,rater_7,female,10
5267,m,allies,rater_7,female,11
5569,m,allies,rater_7,female,12
5618,m,allies,rater_7,female,13
5632,m,allies,rater_7,female,14
5238,m,allies,rater_7,female,15
5269,m,allies,rater_7,female,16
5403,m,allies,rater_7,female,17
5372,m,allies,rater_7,female,18
5376,m,allies,rater_7,female,19
5237,m,allies,rater_7,female,20
5250,m,allies,rater_7,female,21
5626,m,allies,rater_7,female,22
5637,m,allies,rater_7,female,23
5638,m,allies,rater_7,female,24
5641,m,allies,rater_7,female,25
5614,m,allies,rater_7,female,26
5616,m,allies,rater_7,female,27
5281,m,allies,rater_7,female,28
5251,m,allies,rater_7,female,29
5407,m,allies,rater_7,female,30
5408,m,allies,rater_7,female,31
5405,m,allies,rater_7,female,32
5617,m,allies,rater_7,female,33
5604,m,allies,rater_7,female,34
5615,m,coffee,rater_7,female,1
5613,m,coffee,rater_7,female,2
5371,m,coffee,rater_7,female,3
5499,m,coffee,rater_7,female,4
5626,m,coffee,rater_7,female,5
5376,m,coffee,rater_7,female,6
5408,m,coffee,rater_7,female,7
5500,m,coffee,rater_7,female,8
5370,m,coffee,rater_7,female,9
5403,m,coffee,rater_7,female,10
5407,m,coffee,rater_7,female,11
5269,m,coffee,rater_7,female,12
5281,m,coffee,rater_7,female,13
5267,m,coffee,rater_7,female,14
5536,m,coffee,rater_7,female,15
5372,m,coffee,rater_7,female,16
5569,m,coffee,rater_7,female,17
5597,m,coffee,rater_7,female,18
5618,m,coffee,rater_7,female,19
5237,m,coffee,rater_7,female,20
5238,m,coffee,rater_7,female,21
5250,m,coffee,rater_7,female,22
5251,m,coffee,rater_7,female,23
5616,m,coffee,rater_7,female,24
5614,m,coffee,rater_7,female,25
5405,m,coffee,rater_7,female,26
5617,m,coffee,rater_7,female,27
5638,m,coffee,rater_7,female,28
5641,m,coffee,rater_7,female,28
5632,m,coffee,rater_7,female,28
5637,m,coffee,rater_7,female,28
5605,m,coffee,rater_7,female,28
5604,m,coffee,rater_7,female,28
5578,m,coffee,rater_7,female,28
5319,f,conflict,rater_7,female,1
5636,f,conflict,rater_7,female,2
5596,f,conflict,rater_7,female,3
5589,f,conflict,rater_7,female,4
5579,f,conflict,rater_7,female,5
5649,f,conflict,rater_7,female,6
5481,f,conflict,rater_7,female,7
5406,f,conflict,rater_7,female,8
5318,f,conflict,rater_7,female,9
5320,f,conflict,rater_7,female,10
5356,f,conflict,rater_7,female,11
5357,f,conflict,rater_7,female,12
5387,f,conflict,rater_7,female,13
5388,f,conflict,rater_7,female,14
5570,f,conflict,rater_7,female,15
5485,f,conflict,rater_7,female,16
5484,f,conflict,rater_7,female,17
5483,f,conflict,rater_7,female,18
5480,f,conflict,rater_7,female,19
5443,f,conflict,rater_7,female,20
5590,f,conflict,rater_7,female,21
5639,f,conflict,rater_7,female,22
5642,f,conflict,rater_7,female,23
5640,f,conflict,rater_7,female,24
5400,f,conflict,rater_7,female,25
5499,m,conflict,rater_7,female,1
5500,m,conflict,rater_7,female,2
5536,m,conflict,rater_7,female,3
5238,m,conflict,rater_7,female,4
5613,m,conflict,rater_7,female,5
5269,m,conflict,rater_7,female,6
5371,m,conflict,rater_7,female,7
